,age,balance,duration,campaign,previous,housing_le,loan_le,default_le,recent_pdays,deposit_le,entrepreneur,other,pink-collar,self-employed,technician,white-collar,married,single,secondary,tertiary,unknown,success,unknown_outcome
6951,59,2764,459,1,3,0,0,0,0.017857142857142856,0,0,0,0,0,0,1,1,0,0,1,0,0,0
6952,44,4492,19,13,0,0,1,0,0.0001,0,0,0,0,0,0,1,0,1,1,0,0,0,1
6953,60,2166,8,9,0,0,0,0,0.0001,0,0,1,0,0,0,0,0,0,0,1,0,0,1
6954,37,0,107,1,3,0,0,0,0.003875968992248062,0,0,0,0,0,0,1,0,1,0,1,0,0,1
6955,50,1575,407,1,0,0,0,0,0.0001,0,0,0,0,0,0,1,1,0,1,0,0,0,1
6956,50,201,248,1,0,1,0,0,0.0001,0,0,0,0,0,0,1,0,0,0,1,0,0,1
6957,35,318,142,1,0,1,1,0,0.0001,0,0,0,0,0,0,1,1,0,0,1,0,0,1
6958,39,1682,147,1,1,1,0,0,0.0058823529411764705,0,0,0,0,0,0,1,0,1,0,1,0,0,0
6959,29,242,73,4,0,1,0,0,0.0001,0,0,0,0,1,0,0,1,0,0,1,0,0,1
6960,34,291,91,2,0,0,0,0,0.0001,0,0,0,0,0,0,1,0,0,1,0,0,0,1
6961,31,304,133,2,0,0,0,0,0.0001,0,0,0,0,0,1,0,0,0,1,0,0,0,1
6962,51,108,278,2,0,0,0,0,0.0001,0,0,0,1,0,0,0,1,0,0,0,0,0,1
6963,46,1303,174,1,0,0,0,0,0.0001,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6964,27,292,53,9,8,1,0,0,0.0027624309392265192,0,0,0,0,0,0,1,0,1,1,0,0,0,1
6965,61,89,154,1,2,0,0,0,0.0055248618784530384,0,0,1,0,0,0,0,1,0,1,0,0,0,0
6966,34,788,269,1,0,1,0,0,0.0001,0,0,0,0,0,0,1,1,0,0,1,0,0,1
6967,30,573,116,2,0,1,0,0,0.0001,0,0,0,0,0,0,0,0,1,1,0,0,0,1
6968,58,1318,184,1,5,0,0,0,0.00558659217877095,0,0,0,0,0,0,1,1,0,0,1,0,0,0
6969,30,151,276,2,0,0,0,0,0.0001,0,0,0,0,0,1,0,0,1,1,0,0,0,1
6970,50,-37,78,3,0,1,0,0,0.0001,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6971,30,522,197,3,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,1,1,0,0,0,1
6972,43,2315,42,1,0,1,1,0,0.0001,0,1,0,0,0,0,0,1,0,0,0,0,0,1
6973,35,-718,47,1,0,1,0,0,0.0001,0,0,0,1,0,0,0,0,0,1,0,0,0,1
6974,36,4,529,1,3,1,0,0,0.01639344262295082,0,0,0,0,0,0,1,0,1,0,1,0,1,0
6975,46,-43,138,8,0,0,0,0,0.0001,0,1,0,0,0,0,0,1,0,0,1,0,0,1
6976,46,596,138,3,0,1,0,0,0.0001,0,0,0,0,0,0,1,0,1,1,0,0,0,1
6977,29,670,6,1,0,1,0,0,0.0001,0,0,1,0,0,0,0,0,1,1,0,0,0,1
6978,48,430,340,3,8,0,0,0,0.0026954177897574125,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6979,50,60,255,2,0,0,0,0,0.0001,0,0,0,0,0,0,1,0,0,0,1,0,0,1
6980,53,0,586,2,0,1,1,0,0.0001,0,0,0,0,0,0,1,0,0,1,0,0,0,1
6981,38,678,82,2,1,0,1,0,0.006578947368421052,0,1,0,0,0,0,0,1,0,0,1,0,0,0
6982,27,159,295,2,0,1,0,0,0.0001,0,0,0,0,0,0,1,1,0,0,1,0,0,1
6983,36,1345,82,1,3,1,0,0,0.005813953488372093,0,0,0,0,0,1,0,1,0,1,0,0,0,0
6984,48,483,119,2,0,0,0,0,0.0001,0,0,0,1,0,0,0,1,0,0,0,0,0,1
6985,59,2443,8,8,0,0,0,0,0.0001,0,0,1,0,0,0,0,1,0,0,0,1,0,1
6986,21,1258,404,1,0,0,0,0,0.0001,0,0,1,0,0,0,0,0,1,0,1,0,0,1
6987,56,389,379,5,0,1,0,0,0.0001,0,0,1,0,0,0,0,0,0,1,0,0,0,1
6988,57,0,121,2,0,0,0,0,0.0001,0,0,0,0,0,0,1,0,0,1,0,0,0,1
6989,41,2067,120,4,0,1,0,0,0.0001,0,0,0,0,0,0,0,1,0,1,0,0,0,1
6990,36,332,566,7,0,1,0,0,0.0001,0,0,0,0,0,0,1,1,0,0,1,0,0,1
6991,45,80,157,1,0,0,1,0,0.0001,0,0,0,0,0,0,1,1,0,0,1,0,0,1
6992,40,84,230,7,0,1,1,0,0.0001,0,0,0,1,0,0,0,1,0,1,0,0,0,1
6993,30,2702,129,2,0,1,0,0,0.0001,0,0,0,0,0,0,1,0,1,1,0,0,0,1
6994,75,37127,505,1,0,0,0,0,0.0001,0,0,1,0,0,0,0,0,0,0,0,0,0,1
6995,35,0,46,2,0,1,0,0,0.0001,0,0,0,0,0,1,0,0,1,0,1,0,0,1
6996,58,1813,15,1,0,1,0,0,0.0001,0,0,0,0,0,0,1,1,0,1,0,0,0,1
6997,29,1612,375,2,0,1,0,0,0.0001,0,0,0,0,0,1,0,0,1,1,0,0,0,1
6998,54,198,120,1,2,1,1,0,0.005847953216374269,0,0,0,0,0,1,0,0,1,1,0,0,0,0
6999,28,1106,73,2,0,1,0,0,0.0001,0,0,0,0,0,0,0,0,1,1,0,0,0,1
7000,33,2321,699,2,2,0,0,0,0.0026246719160104987,0,0,1,0,0,0,0,0,1,0,0,1,0,0
7001,56,33,111,1,0,0,1,0,0.0001,0,0,0,0,0,0,1,1,0,1,0,0,0,1
7002,50,101,348,1,0,1,0,0,0.0001,0,0,0,0,0,0,1,1,0,0,1,0,0,1
7003,37,-59,70,1,0,1,0,0,0.0001,0,0,0,0,0,1,0,0,1,1,0,0,0,1
7004,49,486,43,2,0,1,1,0,0.0001,0,0,0,1,0,0,0,1,0,1,0,0,0,1
7005,54,136,352,1,2,1,0,0,0.0030120481927710845,0,0,1,0,0,0,0,1,0,0,0,0,0,0
7006,40,193,105,6,0,0,0,0,0.0001,0,0,0,0,0,0,1,1,0,0,1,0,0,1
7007,33,5083,161,1,2,0,0,0,0.010416666666666666,0,0,0,0,0,1,0,1,0,1,0,0,0,1
7008,48,0,612,1,1,1,0,0,0.0029069767441860465,0,0,0,0,0,0,1,1,0,0,0,1,0,1
7009,43,8,95,4,0,0,0,0,0.0001,0,0,0,0,0,0,1,1,0,0,1,0,0,1
7010,35,21,129,1,0,1,0,0,0.0001,0,0,0,0,0,0,0,0,1,0,0,0,0,1
7011,55,570,94,6,0,0,0,0,0.0001,0,0,0,0,0,1,0,1,0,1,0,0,0,1
7012,33,644,124,2,2,1,1,0,0.0036900369003690036,0,0,0,0,0,0,1,1,0,0,1,0,0,0
7013,41,1104,352,1,0,0,0,0,0.0001,0,0,0,0,0,1,0,0,1,0,1,0,0,1
7014,57,6004,157,6,0,1,0,0,0.0001,0,0,0,0,0,0,0,1,0,1,0,0,0,1
7015,50,1503,128,12,0,0,0,0,0.0001,0,0,0,0,1,0,0,1,0,0,1,0,0,1
7016,63,896,115,3,4,1,0,0,0.01098901098901099,0,0,0,0,0,1,0,1,0,1,0,0,0,1
7017,33,177,293,1,0,1,0,0,0.0001,0,0,0,0,0,1,0,0,1,1,0,0,0,1
7018,47,665,885,3,0,0,0,0,0.0001,0,0,0,0,0,0,0,1,0,1,0,0,0,1
7019,36,380,26,1,0,1,0,0,0.0001,0,0,0,1,0,0,0,1,0,1,0,0,0,1
7020,23,151,97,1,0,1,0,0,0.0001,0,0,1,0,0,0,0,0,1,1,0,0,0,1
7021,33,179,432,2,4,1,0,0,0.0055248618784530384,0,0,0,0,0,1,0,0,1,0,1,0,0,1
7022,36,4,261,6,0,0,1,0,0.0001,0,0,0,0,0,0,1,1,0,0,1,0,0,1
7023,47,116,376,2,0,1,0,0,0.0001,0,0,0,0,0,0,0,1,0,1,0,0,0,1
7024,39,0,93,25,0,0,0,0,0.0001,0,0,0,0,0,0,1,1,0,0,1,0,0,1
7025,44,-57,234,1,2,1,0,0,0.0028089887640449437,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7026,60,894,65,7,0,1,0,0,0.0001,0,0,1,0,0,0,0,1,0,0,0,0,0,1
7027,42,478,165,1,0,0,1,0,0.0001,0,0,0,0,0,0,1,1,0,0,1,0,0,1
7028,32,10,190,2,0,0,0,0,0.0001,0,0,0,0,0,1,0,0,1,1,0,0,0,1
7029,33,30,125,2,0,1,0,0,0.0001,0,0,0,0,0,0,1,1,0,1,0,0,0,1
7030,37,578,401,4,0,1,0,0,0.0001,0,0,0,0,0,0,1,1,0,0,1,0,0,1
7031,33,2360,268,1,0,1,0,0,0.0001,0,0,0,0,0,0,1,0,1,0,1,0,0,1
7032,59,-47,84,4,0,1,0,0,0.0001,0,0,1,0,0,0,0,1,0,0,0,0,0,1
7033,42,-805,103,6,0,0,0,0,0.0001,0,0,0,0,0,1,0,1,0,0,1,0,0,1
7034,59,782,127,2,0,0,1,1,0.0001,0,0,0,0,0,0,1,1,0,0,1,0,0,1
7035,31,1282,144,1,2,0,0,0,0.002173913043478261,0,0,0,0,0,1,0,0,1,1,0,0,0,0
7036,50,766,253,2,4,1,0,0,0.003289473684210526,0,0,0,0,1,0,0,0,1,1,0,0,0,0
7037,29,348,185,2,0,1,0,0,0.0001,0,0,0,0,0,0,0,0,1,1,0,0,0,1
7038,36,296,67,2,2,0,0,0,0.009009009009009009,0,1,0,0,0,0,0,0,1,1,0,0,0,0
7039,33,908,184,2,0,1,1,0,0.0001,0,0,0,1,0,0,0,1,0,0,0,0,0,1
7040,38,0,56,1,0,0,0,0,0.0001,0,0,0,0,0,0,1,0,0,1,0,0,0,1
7041,33,5276,572,1,0,0,0,0,0.0001,0,0,0,0,0,0,1,0,1,0,1,0,0,1
7042,36,658,61,3,0,1,0,0,0.0001,0,1,0,0,0,0,0,0,1,0,1,0,0,1
7043,36,1089,126,1,0,1,0,0,0.0001,0,0,0,0,0,0,1,0,1,0,1,0,0,1
7044,44,1042,136,1,0,1,0,0,0.0001,0,0,0,0,0,0,1,1,0,1,0,0,0,1
7045,29,544,121,4,0,0,1,0,0.0001,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7046,44,134,378,1,0,1,0,0,0.0001,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7047,55,73,142,2,0,1,0,0,0.0001,0,0,0,0,0,0,1,1,0,0,1,0,0,1
7048,38,13156,291,4,1,1,0,0,0.0030211480362537764,0,0,0,0,0,0,0,0,1,1,0,0,0,0
7049,39,30,265,4,0,0,1,0,0.0001,0,0,0,0,0,0,1,0,0,0,1,0,0,1
7050,45,-66,263,2,0,1,0,0,0.0001,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7051,36,1373,144,2,0,1,0,0,0.0001,0,0,0,0,0,0,1,0,1,0,1,0,0,1
7052,36,8564,125,1,0,1,0,0,0.0001,0,0,0,0,0,0,1,1,0,0,1,0,0,1
7053,59,81,107,1,0,1,0,0,0.0001,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7054,41,5426,149,2,0,1,0,0,0.0001,0,0,0,0,0,0,1,1,0,0,1,0,0,1
7055,29,16,43,1,0,1,0,0,0.0001,0,0,0,0,1,0,0,0,1,0,1,0,0,1
7056,50,297,119,1,0,1,0,0,0.0001,0,0,0,0,0,0,1,0,1,0,1,0,0,1
7057,51,734,17,1,0,1,1,0,0.0001,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7058,29,1514,363,1,7,1,0,0,0.003003003003003003,0,0,0,0,0,0,1,0,1,0,1,0,0,1
7059,40,153,125,2,0,0,0,0,0.0001,0,0,0,0,0,1,0,0,1,1,0,0,0,1
7060,36,3503,31,1,0,0,0,0,0.0001,0,0,1,0,0,0,0,1,0,0,0,0,0,1
7061,49,-849,197,1,0,1,1,0,0.0001,0,0,0,0,0,1,0,1,0,1,0,0,0,1
7062,45,1441,93,1,2,1,0,0,0.008849557522123894,0,0,0,0,0,1,0,1,0,1,0,0,0,1
7063,40,2487,126,1,0,0,0,0,0.0001,0,0,0,0,0,0,1,1,0,0,1,0,0,1
7064,31,927,100,4,0,0,0,0,0.0001,0,0,0,0,0,0,1,1,0,0,1,0,0,1
7065,32,598,135,6,0,0,0,0,0.0001,0,1,0,0,0,0,0,1,0,0,1,0,0,1
7066,44,345,208,8,0,1,0,0,0.0001,0,0,0,0,0,0,1,1,0,1,0,0,0,1
7067,27,197,222,1,0,0,0,0,0.0001,0,0,0,0,0,0,0,1,0,1,0,0,0,1
7068,25,220,68,1,0,0,0,0,0.0001,0,0,0,0,0,0,1,0,1,0,1,0,0,1
7069,56,9,285,2,0,0,1,0,0.0001,0,0,0,1,0,0,0,1,0,1,0,0,0,1
7070,59,5678,238,2,0,1,0,0,0.0001,0,0,1,0,0,0,0,1,0,1,0,0,0,1
7071,31,0,9,12,0,0,0,0,0.0001,0,0,0,0,0,0,1,0,1,0,1,0,0,1
7072,49,169,447,1,0,1,0,0,0.0001,0,0,0,0,0,0,1,0,0,1,0,0,0,1
7073,50,388,701,1,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7074,42,61,115,1,0,0,0,1,0.0001,0,0,1,0,0,0,0,0,1,0,0,1,0,1
7075,37,7100,757,2,0,0,0,0,0.0001,0,0,0,0,0,0,1,1,0,0,1,0,0,1
7076,36,219,270,2,1,1,1,0,0.002881844380403458,0,0,0,0,0,0,0,0,1,1,0,0,0,0
7077,53,-76,173,1,4,0,0,0,0.006097560975609756,0,0,0,0,0,0,0,1,0,1,0,0,0,1
7078,51,1432,388,1,0,0,0,0,0.0001,0,0,0,0,0,0,0,1,0,0,0,1,0,1
7079,42,879,140,1,0,1,0,0,0.0001,0,0,0,0,0,0,0,1,0,1,0,0,0,1
7080,47,0,193,1,0,1,0,0,0.0001,0,0,0,1,0,0,0,1,0,0,0,0,0,1
7081,40,1498,62,1,0,0,0,0,0.0001,0,0,0,0,1,0,0,1,0,0,1,0,0,1
7082,25,543,302,1,0,1,0,0,0.0001,0,0,0,0,0,0,0,0,1,1,0,0,0,1
7083,36,1797,166,1,2,1,1,0,0.0055248618784530384,0,0,0,0,0,0,0,1,0,1,0,0,0,0
7084,80,2994,320,1,0,0,0,0,0.0001,0,0,1,0,0,0,0,1,0,0,0,0,0,1
7085,60,1690,64,11,0,0,0,0,0.0001,0,0,0,0,1,0,0,1,0,1,0,0,0,1
7086,51,1573,72,18,0,0,0,0,0.0001,0,0,0,0,0,0,1,1,0,1,0,0,0,1
7087,59,0,376,2,0,0,1,0,0.0001,0,0,0,1,0,0,0,1,0,0,1,0,0,1
7088,80,173,87,3,0,0,0,0,0.0001,0,0,1,0,0,0,0,1,0,1,0,0,0,1
7089,47,989,116,1,0,0,0,0,0.0001,0,0,0,0,0,0,1,1,0,0,0,1,0,1
7090,36,335,339,2,0,1,0,0,0.0001,0,0,0,1,0,0,0,1,0,1,0,0,0,1
7091,31,17,72,1,0,1,0,1,0.0001,0,0,0,0,0,0,0,0,1,0,0,1,0,1
7092,33,-74,198,4,0,1,0,0,0.0001,0,0,0,0,0,1,0,1,0,1,0,0,0,1
7093,45,8319,75,2,0,0,0,0,0.0001,0,0,0,1,0,0,0,1,0,0,0,1,0,1
7094,33,15341,335,1,3,0,0,0,0.0029940119760479044,0,0,0,0,0,0,0,0,1,1,0,0,0,0
7095,51,52,114,2,0,0,0,0,0.0001,0,0,0,0,0,1,0,1,0,1,0,0,0,1
7096,51,-56,544,3,0,1,0,0,0.0001,0,0,1,0,0,0,0,0,0,1,0,0,0,1
7097,48,1670,145,1,0,0,0,0,0.0001,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7098,34,370,116,2,0,0,0,0,0.0001,0,0,0,0,0,1,0,0,1,0,1,0,0,1
7099,28,466,170,2,0,1,0,0,0.0001,0,0,0,0,0,0,1,0,1,0,1,0,0,1
7100,33,2583,241,1,1,0,0,0,0.009259259259259259,0,0,0,0,0,1,0,0,1,1,0,0,0,0
7101,36,1177,50,5,0,1,1,0,0.0001,0,0,0,1,0,0,0,1,0,1,0,0,0,1
7102,40,311,723,2,0,1,0,0,0.0001,0,0,0,0,1,0,0,1,0,1,0,0,0,1
7103,34,842,141,2,0,1,0,0,0.0001,0,1,0,0,0,0,0,1,0,0,1,0,0,1
7104,31,2744,309,2,0,1,0,0,0.0001,0,0,0,0,0,1,0,0,1,0,1,0,0,1
7105,49,503,297,2,0,0,0,0,0.0001,0,0,0,0,0,1,0,1,0,0,1,0,0,1
7106,35,62,214,4,3,1,0,0,0.06666666666666667,0,0,0,0,0,0,1,0,1,0,1,0,1,0
7107,38,4841,580,3,0,0,0,0,0.0001,0,0,0,0,0,0,1,0,1,0,1,0,0,1
7108,32,253,76,1,3,1,0,0,0.0058823529411764705,0,0,0,0,0,1,0,1,0,1,0,0,0,0
7109,33,842,111,4,0,0,0,0,0.0001,0,0,0,0,0,0,0,1,0,1,0,0,0,1
7110,39,378,17,5,0,0,0,0,0.0001,0,0,0,0,0,0,1,1,0,0,0,1,0,1
7111,30,637,69,5,0,1,0,0,0.0001,0,0,0,1,0,0,0,1,0,1,0,0,0,1
7112,53,-372,104,1,0,1,0,0,0.0001,0,0,0,0,0,0,1,0,0,1,0,0,0,1
7113,24,135,250,1,0,1,1,0,0.0001,0,0,0,0,0,1,0,0,1,1,0,0,0,1
7114,52,7,150,5,0,0,0,0,0.0001,0,1,0,0,0,0,0,0,0,1,0,0,0,1
7115,27,446,205,3,0,0,0,0,0.0001,0,0,0,0,0,0,1,0,1,0,1,0,0,1
7116,36,1328,69,9,0,0,0,0,0.0001,0,0,0,0,0,0,1,0,1,1,0,0,0,1
7117,29,252,1223,3,1,1,0,0,0.0026954177897574125,0,0,0,0,0,0,1,1,0,1,0,0,0,0
7118,47,125,210,2,0,0,0,0,0.0001,0,0,0,0,0,0,0,1,0,1,0,0,0,1
7119,43,1324,179,5,0,1,0,0,0.0001,0,0,0,0,0,0,0,1,0,1,0,0,0,1
7120,48,-244,253,1,0,1,0,0,0.0001,0,0,0,0,0,0,1,0,0,0,1,0,0,1
7121,57,657,344,1,0,0,0,0,0.0001,0,1,0,0,0,0,0,1,0,0,0,1,0,1
7122,25,2140,81,1,0,0,0,0,0.0001,0,0,0,0,0,0,1,0,1,0,1,0,0,1
7123,43,5571,149,1,0,0,0,0,0.0001,0,0,0,1,0,0,0,0,0,1,0,0,0,1
7124,50,103,79,6,0,1,0,0,0.0001,0,0,0,0,0,1,0,1,0,1,0,0,0,1
7125,54,2133,176,1,0,0,0,0,0.0001,0,0,0,0,0,1,0,0,0,0,1,0,0,1
7126,38,8876,636,1,0,0,0,0,0.0001,0,0,0,1,0,0,0,1,0,1,0,0,0,1
7127,41,22,238,3,4,1,0,0,0.007936507936507936,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7128,35,3854,131,1,0,1,0,0,0.0001,0,0,0,0,0,0,1,1,0,1,0,0,0,1
7129,33,32,27,7,0,0,0,0,0.0001,0,0,0,0,0,0,1,1,0,0,1,0,0,1
7130,51,337,687,4,0,1,0,0,0.0001,0,0,0,0,0,1,0,1,0,1,0,0,0,1
7131,29,228,355,1,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,1,1,0,0,0,1
7132,34,1125,141,2,0,1,1,0,0.0001,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7133,51,1612,61,2,1,1,0,0,0.007633587786259542,0,0,0,0,0,0,1,1,0,0,1,0,0,0
7134,58,1310,1226,2,0,1,1,0,0.0001,0,0,0,1,0,0,0,1,0,0,0,0,0,1
7135,50,-210,153,7,0,0,1,1,0.0001,0,0,0,1,0,0,0,0,0,1,0,0,0,1
7136,38,0,157,1,0,1,0,0,0.0001,0,0,0,1,0,0,0,1,0,1,0,0,0,1
7137,57,975,236,4,0,1,1,0,0.0001,0,1,0,0,0,0,0,1,0,0,0,1,0,1
7138,49,306,285,7,0,1,0,0,0.0001,0,0,0,1,0,0,0,1,0,0,1,0,0,1
7139,42,170,51,41,0,1,0,0,0.0001,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7140,33,154,159,2,0,0,0,0,0.0001,0,0,0,0,0,1,0,0,1,0,1,0,0,1
7141,34,1972,61,2,0,1,0,0,0.0001,0,0,0,0,1,0,0,1,0,0,1,0,0,1
7142,36,994,185,2,3,0,0,0,0.009523809523809525,0,0,0,0,0,0,1,0,1,0,1,0,1,0
7143,60,380,219,1,0,0,0,0,0.0001,0,0,1,0,0,0,0,0,0,0,1,0,0,1
7144,37,54,118,1,0,1,0,0,0.0001,0,0,0,1,0,0,0,0,1,1,0,0,0,1
7145,41,512,233,2,0,1,0,0,0.0001,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7146,36,1027,151,1,0,1,0,0,0.0001,0,0,0,0,0,0,1,0,1,0,1,0,0,1
7147,56,1770,916,3,0,0,0,0,0.0001,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7148,34,13,99,3,0,1,0,0,0.0001,0,0,0,0,0,0,1,1,0,0,1,0,0,1
7149,33,438,129,1,0,1,1,0,0.0001,0,0,1,0,0,0,0,1,0,1,0,0,0,1
7150,29,162,126,3,0,1,0,0,0.0001,0,0,0,0,0,0,0,1,0,1,0,0,0,1
7151,43,-183,65,1,0,0,0,0,0.0001,0,0,0,0,0,0,1,1,0,0,1,0,0,1
7152,29,698,186,1,0,0,0,0,0.0001,0,0,0,0,0,0,1,0,1,0,0,1,0,1
7153,36,165,456,4,0,1,0,0,0.0001,0,0,0,0,0,0,1,1,0,1,0,0,0,1
7154,33,3499,143,3,1,1,0,0,0.0028089887640449437,0,0,0,0,0,1,0,0,1,1,0,0,0,1
7155,39,378,127,2,0,1,1,0,0.0001,0,0,0,0,0,0,1,1,0,0,1,0,0,1
7156,26,855,87,2,0,1,0,0,0.0001,0,0,0,0,0,1,0,0,1,1,0,0,0,1
7157,41,32,162,1,0,1,0,0,0.0001,0,0,0,0,0,1,0,0,1,1,0,0,0,1
7158,36,0,304,3,0,0,0,0,0.0001,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7159,31,0,191,5,0,0,0,0,0.0001,0,0,0,0,0,0,1,0,1,0,1,0,0,1
7160,34,2994,358,1,1,1,0,0,0.005681818181818182,0,0,0,0,0,0,0,1,0,1,0,0,0,0
7161,28,1238,246,1,0,1,0,0,0.0001,0,0,0,0,0,0,0,1,0,1,0,0,0,1
7162,47,1717,216,9,0,0,0,0,0.0001,0,0,0,1,0,0,0,1,0,1,0,0,0,1
7163,41,224,22,8,0,1,0,0,0.0001,0,0,0,0,0,0,1,0,1,1,0,0,0,1
7164,39,1048,201,2,0,1,1,0,0.0001,0,0,0,0,0,1,0,0,1,1,0,0,0,1
7165,53,592,151,1,0,1,0,0,0.0001,0,0,0,0,0,0,1,0,0,1,0,0,0,1
7166,45,396,238,1,0,0,0,0,0.0001,0,0,0,0,1,0,0,1,0,1,0,0,0,1
7167,30,268,86,1,0,0,0,0,0.0001,0,0,0,1,0,0,0,0,1,1,0,0,0,1
7168,39,0,503,1,0,1,0,0,0.0001,0,0,0,1,0,0,0,1,0,1,0,0,0,1
7169,30,5223,404,2,0,0,0,0,0.0001,0,0,0,0,1,0,0,0,1,1,0,0,0,1
7170,32,1611,93,1,0,1,1,0,0.0001,0,0,0,0,0,0,1,0,0,1,0,0,0,1
7171,66,780,388,4,0,0,0,0,0.0001,0,0,1,0,0,0,0,1,0,1,0,0,0,1
7172,26,399,1288,2,0,1,0,0,0.0001,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7173,30,1649,206,1,0,1,0,0,0.0001,0,0,0,1,0,0,0,0,1,1,0,0,0,1
7174,42,974,73,2,0,0,0,0,0.0001,0,0,0,1,0,0,0,0,1,0,0,1,0,1
7175,44,22,265,2,0,1,0,0,0.0001,0,0,0,0,0,0,1,1,0,0,1,0,0,1
7176,38,507,55,1,1,1,0,0,0.0029069767441860465,0,0,0,1,0,0,0,1,0,1,0,0,0,0
7177,31,10787,135,2,0,1,0,0,0.0001,0,0,0,0,0,1,0,0,0,1,0,0,0,1
7178,34,-259,124,2,0,1,0,0,0.0001,0,0,0,0,0,1,0,1,0,1,0,0,0,1
7179,42,414,400,3,0,1,0,0,0.0001,0,0,0,0,0,0,0,1,0,1,0,0,0,1
7180,34,67,90,1,0,1,0,0,0.0001,0,0,0,0,0,0,1,0,0,1,0,0,0,1
7181,31,328,414,1,1,1,0,0,0.005714285714285714,0,0,0,0,0,0,0,0,1,0,1,0,0,0
7182,30,4,17,5,0,1,0,0,0.0001,0,0,0,0,0,1,0,1,0,1,0,0,0,1
7183,31,471,153,2,0,0,0,0,0.0001,0,0,0,0,0,0,1,0,1,0,1,0,0,1
7184,47,3038,151,2,0,1,0,0,0.0001,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7185,52,2276,83,3,0,0,0,0,0.0001,0,0,0,0,0,0,0,1,0,1,0,0,0,1
7186,31,-848,559,3,0,1,0,0,0.0001,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7187,51,2662,148,2,0,0,0,0,0.0001,0,0,0,0,0,0,1,1,0,1,0,0,0,1
7188,48,2597,182,2,1,1,0,0,0.0028169014084507044,0,0,0,1,0,0,0,1,0,1,0,0,0,0
7189,47,550,113,1,0,1,0,0,0.0001,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7190,55,357,878,1,0,1,0,0,0.0001,0,0,1,0,0,0,0,1,0,0,1,0,0,1
7191,58,1153,206,6,6,1,1,0,0.002967359050445104,0,1,0,0,0,0,0,1,0,0,0,0,0,0
7192,74,4912,129,3,0,0,0,0,0.0001,0,0,1,0,0,0,0,1,0,0,1,0,0,1
7193,30,194,60,3,0,0,1,0,0.0001,0,0,0,0,0,1,0,0,1,1,0,0,0,1
7194,40,0,165,5,0,0,0,1,0.0001,0,0,0,0,0,0,1,1,0,0,1,0,0,1
7195,50,565,36,3,0,1,1,0,0.0001,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7196,36,649,237,2,1,0,0,0,0.01098901098901099,0,0,0,0,0,0,1,0,0,0,1,0,0,0
7197,26,-45,357,2,0,1,0,0,0.0001,0,0,0,0,0,0,1,0,0,1,0,0,0,1
7198,30,1310,3284,1,0,0,0,0,0.0001,0,0,0,0,0,0,1,1,0,1,0,0,0,1
7199,34,2308,1062,1,0,1,0,0,0.0001,0,0,0,0,0,0,0,1,0,1,0,0,0,1
7200,53,4,259,3,0,0,0,0,0.0001,0,0,1,0,0,0,0,0,1,1,0,0,0,1
7201,42,1297,697,2,0,1,0,0,0.0001,0,0,0,0,0,0,0,1,0,1,0,0,0,1
7202,33,1808,99,4,0,1,0,0,0.0001,0,0,0,0,0,0,1,1,0,0,1,0,0,1
7203,35,2080,266,3,0,1,0,0,0.0001,0,0,1,0,0,0,0,1,0,1,0,0,0,1
7204,33,5034,207,3,0,1,0,0,0.0001,0,0,0,1,0,0,0,1,0,1,0,0,0,1
7205,41,322,87,4,0,1,0,0,0.0001,0,0,0,0,0,0,1,0,0,1,0,0,0,1
7206,40,679,642,2,1,1,0,0,0.003289473684210526,0,0,0,0,0,0,0,1,0,1,0,0,0,0
7207,32,1742,231,2,0,0,0,0,0.0001,0,0,0,0,0,0,1,0,1,0,1,0,0,1
7208,54,154,155,3,0,0,0,0,0.0001,0,0,0,0,0,0,1,1,0,0,1,0,0,1
7209,31,140,11,2,0,1,0,0,0.0001,0,0,1,0,0,0,0,0,1,0,1,0,0,1
7210,35,377,30,13,0,0,1,0,0.0001,0,0,0,1,0,0,0,1,0,1,0,0,0,1
7211,47,3644,83,2,0,0,0,0,0.0001,0,0,0,1,0,0,0,0,1,1,0,0,0,1
